#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2025-04-15-06-20-08
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1744698041.142232	CvdL0n1YQRMvod6Zuk	REDACTED_IP	49763	REDACTED_IP	9200	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142242	CMb75I30RzlvpBlZE4	REDACTED_IP	49763	REDACTED_IP	2049	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142243	CjFScf259lM2LpiScf	REDACTED_IP	49763	REDACTED_IP	8085	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142243	CQpoJM2M3CsJzik1yj	REDACTED_IP	49763	REDACTED_IP	4567	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142243	CHLea126WSNq2OYQUl	REDACTED_IP	49763	REDACTED_IP	9	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142243	CKFU9OPWqoaasTxlj	REDACTED_IP	49763	REDACTED_IP	88	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142399	CViScG2jEONFxyEg5	REDACTED_IP	49763	REDACTED_IP	50003	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142399	CbzVyf47hsj2ZNAUn1	REDACTED_IP	49763	REDACTED_IP	10617	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142399	CQbYkTsMt9BUBGiGk	REDACTED_IP	49763	REDACTED_IP	2022	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142399	CAIE7e1qQsRgpI9Sz2	REDACTED_IP	49763	REDACTED_IP	7800	tcp	-	0.000014	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142399	CVYeBZPQggnXU27Ui	REDACTED_IP	49763	REDACTED_IP	14442	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142399	CHkxDS2hdkH5NQIFMa	REDACTED_IP	49763	REDACTED_IP	1984	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142399	C97ZEu1XT3TI3DrP77	REDACTED_IP	49763	REDACTED_IP	5862	tcp	-	0.000016	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142399	CCVRII3qwH22PdDwF4	REDACTED_IP	49763	REDACTED_IP	32768	tcp	-	0.000017	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142422	CXfQpsmdfCzLVbyy8	REDACTED_IP	49763	REDACTED_IP	44176	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142422	CkUk4w1KWf8EKVBrHk	REDACTED_IP	49763	REDACTED_IP	2200	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142422	CNOYin3l9G281LyAEh	REDACTED_IP	49763	REDACTED_IP	11110	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142426	CpARzGxb67D9BvwJj	REDACTED_IP	49763	REDACTED_IP	1046	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142644	CMF1u73W8KqkHSt5Ld	REDACTED_IP	49763	REDACTED_IP	2111	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142644	C8wERu1ystmFKogdwg	REDACTED_IP	49763	REDACTED_IP	9002	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142644	CN4lGrJDlwWOckxGh	REDACTED_IP	49763	REDACTED_IP	3351	tcp	-	0.000014	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142644	CCo31t3xIhbyinLQL9	REDACTED_IP	49763	REDACTED_IP	515	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142644	CXFUyf40UTvDIqfFdj	REDACTED_IP	49763	REDACTED_IP	3372	tcp	-	0.000016	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142644	CDwoynSjGT7q0CuRb	REDACTED_IP	49763	REDACTED_IP	82	tcp	-	0.000017	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142644	CbqQPr2a5DzPABVZNd	REDACTED_IP	49763	REDACTED_IP	9290	tcp	-	0.000018	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142644	CZqABD3WOQMdNzCAek	REDACTED_IP	49763	REDACTED_IP	27715	tcp	-	0.000019	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142665	CMIMESWBR3QYYpMj7	REDACTED_IP	49763	REDACTED_IP	3323	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142665	CiUETi4wSGmVBLy6m3	REDACTED_IP	49763	REDACTED_IP	1055	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142665	C7NCJv4F6VsKrzy5ua	REDACTED_IP	49763	REDACTED_IP	1028	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142665	Celymf3keamLmrI96c	REDACTED_IP	49763	REDACTED_IP	10009	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142665	Cloe3r3duGHPWgnwS2	REDACTED_IP	49763	REDACTED_IP	6901	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.142665	CXNGqH2ZcHYFtAjnR8	REDACTED_IP	49763	REDACTED_IP	714	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153229	CAz3Qv3NJz4zZC10Z2	REDACTED_IP	49763	REDACTED_IP	1023	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153229	CMmh2z1GSiRLMOsIR8	REDACTED_IP	49763	REDACTED_IP	1082	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153373	CHmiXB4VscAaITJgqe	REDACTED_IP	49763	REDACTED_IP	2005	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153373	CBgw9O3frsIe5X4HFh	REDACTED_IP	49763	REDACTED_IP	4125	tcp	-	0.000136	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153373	CMUgub91XtkKiErA7	REDACTED_IP	49763	REDACTED_IP	50800	tcp	-	0.000185	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153560	C7HA4d12sUQyMkzn43	REDACTED_IP	49763	REDACTED_IP	3703	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153560	C4vQgZV5YLyYGV2a3	REDACTED_IP	49763	REDACTED_IP	5101	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153560	CqXy3s44CKXqGAZ5N1	REDACTED_IP	49763	REDACTED_IP	500	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153560	CQg0aqPHr7OiKBgff	REDACTED_IP	49763	REDACTED_IP	9071	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153560	C1Amtv4A1fKNKC9rUb	REDACTED_IP	49763	REDACTED_IP	10629	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153692	COepl31Qugf7ucO3B9	REDACTED_IP	49763	REDACTED_IP	6792	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153692	ChRmPK3HlCIlgnfBkl	REDACTED_IP	49763	REDACTED_IP	179	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153692	CQmjU03hujdom6d9v	REDACTED_IP	49763	REDACTED_IP	55056	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153822	C09kgB4Np6Tujiw6q2	REDACTED_IP	49763	REDACTED_IP	1042	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153823	CLM07f22pAx2C4Ydpe	REDACTED_IP	49763	REDACTED_IP	5815	tcp	-	0.000089	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153823	C7J30c2MRLEocZrSLe	REDACTED_IP	49763	REDACTED_IP	13456	tcp	-	0.000092	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153920	CSnIR6BlRC4pWVW72	REDACTED_IP	49763	REDACTED_IP	89	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.153920	CTw8Do4U5Minh3eozj	REDACTED_IP	49763	REDACTED_IP	1007	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154178	CZjRKz177Wz70qz1k3	REDACTED_IP	49763	REDACTED_IP	1090	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154178	C3tOko1PYLJL8yppN9	REDACTED_IP	49763	REDACTED_IP	7002	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154178	Cxhyi91zpX6n8KSn19	REDACTED_IP	49763	REDACTED_IP	5989	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154178	CrmK3U25dcjyNWFzY7	REDACTED_IP	49763	REDACTED_IP	981	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154178	C590my4Kw5PIWnvDu4	REDACTED_IP	49763	REDACTED_IP	9091	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154178	CEcfBn2sNxfDLmGrng	REDACTED_IP	49763	REDACTED_IP	1067	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154178	CyHOB71EEyCIMHrQs8	REDACTED_IP	49763	REDACTED_IP	5080	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154178	CB58wk3BxdTYYOwzsc	REDACTED_IP	49763	REDACTED_IP	1999	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154189	C08bb64ZurbHBe5IJ6	REDACTED_IP	49763	REDACTED_IP	3918	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154189	CIaNiV2PMsKw6XiDD	REDACTED_IP	49763	REDACTED_IP	5801	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154189	C462Wc3PegYJpu4gLb	REDACTED_IP	49763	REDACTED_IP	1131	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154189	CCJtSI34oNTeSaOI6b	REDACTED_IP	49763	REDACTED_IP	8800	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154189	CZ32DC21IDESxGFEp3	REDACTED_IP	49763	REDACTED_IP	1002	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154344	CUkAAp1t6Pz6UXIp12	REDACTED_IP	49763	REDACTED_IP	5555	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154344	CP0xjz3BKTyKR9tzVc	REDACTED_IP	49763	REDACTED_IP	7070	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154344	CbgsRyoFltX6g2l09	REDACTED_IP	49763	REDACTED_IP	10001	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154344	CZd51G3npoYCkg6j0c	REDACTED_IP	49763	REDACTED_IP	765	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154344	CxNhdERgVPtbt5pUk	REDACTED_IP	49763	REDACTED_IP	2035	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154344	CRkMmV7FMSqKkYxK	REDACTED_IP	49763	REDACTED_IP	3071	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154344	CZcRmV3XrTYZs0hV2f	REDACTED_IP	49763	REDACTED_IP	648	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154344	Cy86vS3PjEkkPDZBma	REDACTED_IP	49763	REDACTED_IP	41511	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154354	CpBxFW1FPWer920gwb	REDACTED_IP	49763	REDACTED_IP	1216	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154354	CIn7nX3WbJyfbQTgee	REDACTED_IP	49763	REDACTED_IP	6969	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154574	COF0bq1jAZIOm0uZ17	REDACTED_IP	49763	REDACTED_IP	9535	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154574	CO1EjL3azXpmk6J5	REDACTED_IP	49763	REDACTED_IP	4002	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154574	CuL2bO1rFRna4xzDjl	REDACTED_IP	49763	REDACTED_IP	13	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154574	CCOGaU3HBrbLMQAAUb	REDACTED_IP	49763	REDACTED_IP	6000	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154574	CwSU2u1AWQvcyzIHda	REDACTED_IP	49763	REDACTED_IP	1201	tcp	-	0.000009	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154574	CmUDeW3exjjffhy5Y9	REDACTED_IP	49763	REDACTED_IP	2191	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154574	CvP5SD45TKaiem4TP4	REDACTED_IP	49763	REDACTED_IP	464	tcp	-	0.000010	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154574	CeZeg32YdBIXWPHdIg	REDACTED_IP	49763	REDACTED_IP	84	tcp	-	0.000011	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.154585	Cnb3V4xSri1YjtrBj	REDACTED_IP	49763	REDACTED_IP	6510	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.165902	CRLXAe4aQmanes60qi	REDACTED_IP	49763	REDACTED_IP	2323	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.165903	CI9w7V3CdV9H5dBLTf	REDACTED_IP	49763	REDACTED_IP	9595	tcp	-	0.000212	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.165903	CPJk9s2S6kBe5RAyFb	REDACTED_IP	49763	REDACTED_IP	79	tcp	-	0.000220	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166127	CRdmMX2j0Dm2umMCv5	REDACTED_IP	49763	REDACTED_IP	1600	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166127	COObVd309Wjf0HzCe9	REDACTED_IP	49763	REDACTED_IP	1782	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166127	CXe7G61m3o3gk4RYZe	REDACTED_IP	49763	REDACTED_IP	8873	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166127	Chx8Oo2cGPtUqvmC2b	REDACTED_IP	49763	REDACTED_IP	6565	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166128	CqTMIQ2aPoJ77LWZAk	REDACTED_IP	49763	REDACTED_IP	1088	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166128	CZ1TM2ZhtuO74gzB6	REDACTED_IP	49763	REDACTED_IP	2100	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166128	CdqGtx4X0dXohYgA9d	REDACTED_IP	49763	REDACTED_IP	5901	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166128	CZ7WlP1FtCurwit4Za	REDACTED_IP	49763	REDACTED_IP	1121	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166136	CstFaP2dJZDZjoD50h	REDACTED_IP	49763	REDACTED_IP	4900	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166136	CCl4n244d0RvHMCeCa	REDACTED_IP	49763	REDACTED_IP	49157	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166136	ChhcdJ2GZAGqNihD13	REDACTED_IP	49763	REDACTED_IP	1840	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166136	CyQwj3kmQC9MwdCw1	REDACTED_IP	49763	REDACTED_IP	2702	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166136	CoUsMB2cwYRHWtbA26	REDACTED_IP	49763	REDACTED_IP	1123	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166136	CQRxLD4ppPzSYB0K	REDACTED_IP	49763	REDACTED_IP	5915	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166136	CmzgfDC8mVcPcPw64	REDACTED_IP	49763	REDACTED_IP	9944	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166136	C1H7n230Ki30Gx1Gl9	REDACTED_IP	49763	REDACTED_IP	65129	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166277	CiaHTA2vOnx8q96l1i	REDACTED_IP	49763	REDACTED_IP	720	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166277	CxTGNg3dXjH2FI5BL5	REDACTED_IP	49763	REDACTED_IP	1658	tcp	-	0.000052	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166277	C2glZdzCx43UQSF8e	REDACTED_IP	49763	REDACTED_IP	2301	tcp	-	0.000053	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166277	C1fVf82IUqBKraTsfb	REDACTED_IP	49763	REDACTED_IP	1096	tcp	-	0.000053	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166277	CImNk210Ql1mwhe5ok	REDACTED_IP	49763	REDACTED_IP	27355	tcp	-	0.000054	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166277	CpNczZ239pY7U4zMA2	REDACTED_IP	49763	REDACTED_IP	9898	tcp	-	0.000055	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166333	CHF6lyXNO3wqdFzvi	REDACTED_IP	49763	REDACTED_IP	8087	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166333	Crc70l1ataFhmQlwUl	REDACTED_IP	49763	REDACTED_IP	11967	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166333	CWyQjbbZcCWakzr6	REDACTED_IP	49763	REDACTED_IP	1272	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166333	CWeRKS1E7a70QdX3Le	REDACTED_IP	49763	REDACTED_IP	19283	tcp	-	0.000144	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166485	CHWJ2I1KJJJAqnCvn8	REDACTED_IP	49763	REDACTED_IP	18040	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166485	Ci3wQG17e1fXVqDrSg	REDACTED_IP	49763	REDACTED_IP	1163	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166485	CcyhKy4mDMuYrngzz1	REDACTED_IP	49763	REDACTED_IP	5950	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166485	CfcjO4Dr6CzE30Wgj	REDACTED_IP	49763	REDACTED_IP	1296	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166485	CrRCui3evQdkq50yzg	REDACTED_IP	49763	REDACTED_IP	5087	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166485	Cg2Som3IJvlb9TpxFl	REDACTED_IP	49763	REDACTED_IP	49153	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166485	CRR4Yy1agnkbFydKAc	REDACTED_IP	49763	REDACTED_IP	3324	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166485	CyP9AE4J98zp3XK1Me	REDACTED_IP	49763	REDACTED_IP	5030	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166612	CnAZNk1yElkvcBIoX7	REDACTED_IP	49763	REDACTED_IP	4003	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166612	Cy7oKiRzsX1poSJLj	REDACTED_IP	49763	REDACTED_IP	2105	tcp	-	0.000012	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166612	Cba41S3gNdpXduTjb2	REDACTED_IP	49763	REDACTED_IP	1105	tcp	-	0.000013	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166612	CibxIv1ASiWOFhiEb8	REDACTED_IP	49763	REDACTED_IP	5221	tcp	-	0.000014	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166612	Ck4qUx2Zv5IoSrch0h	REDACTED_IP	49763	REDACTED_IP	992	tcp	-	0.000014	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166612	CI9B0E2ClYNvu2C4F7	REDACTED_IP	49763	REDACTED_IP	8181	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166612	Cgze3ZQb6SmCStmyi	REDACTED_IP	49763	REDACTED_IP	1093	tcp	-	0.000015	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166612	CfCtat2gpjyXOmH5Ve	REDACTED_IP	49763	REDACTED_IP	1132	tcp	-	0.000016	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166628	C2eJOFqyxcEvApNFj	REDACTED_IP	49763	REDACTED_IP	6112	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166691	CHuBXuAeRxBZfuc3f	REDACTED_IP	49763	REDACTED_IP	1138	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166691	Cz6SYi4jsstHvvffU3	REDACTED_IP	49763	REDACTED_IP	1148	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166780	Cg6DpO1o2a0e7ERzbg	REDACTED_IP	49763	REDACTED_IP	1069	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166780	CdZBhy1lUoHl9QnPo4	REDACTED_IP	49763	REDACTED_IP	3261	tcp	-	0.000008	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166953	C4amAW2ewUbg3D37Dc	REDACTED_IP	49763	REDACTED_IP	3369	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166953	C89uwE3EmUOeXL5HV1	REDACTED_IP	49763	REDACTED_IP	3920	tcp	-	0.000044	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166953	C97DOi4z4M0iC8G461	REDACTED_IP	49763	REDACTED_IP	987	tcp	-	0.000045	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166999	C4PxTK2lCD1FZN67w3	REDACTED_IP	49763	REDACTED_IP	2034	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.166999	CDP6zf3fnUcaH1w6Ae	REDACTED_IP	49763	REDACTED_IP	49167	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167172	CP38FD1W3I0XaqSSJd	REDACTED_IP	49763	REDACTED_IP	3551	tcp	-	0.000007	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167172	Cq6Xt94zGJUWSpLJ	REDACTED_IP	49763	REDACTED_IP	1187	tcp	-	0.000039	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167172	CxxPum1WnQpj4TuGO7	REDACTED_IP	49763	REDACTED_IP	8042	tcp	-	0.000041	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167172	CvQM3M2FCBuRP6Z408	REDACTED_IP	49763	REDACTED_IP	1107	tcp	-	0.000042	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167172	CREN8JFNCj3yOn4jl	REDACTED_IP	49763	REDACTED_IP	2003	tcp	-	0.000043	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167172	CY03uA4ApF3erO1sC2	REDACTED_IP	49763	REDACTED_IP	23502	tcp	-	0.000044	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167172	C6PAhA23YKXNMBBZz4	REDACTED_IP	49763	REDACTED_IP	25735	tcp	-	0.000045	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167172	Ctmygu4l8M7XwodbRa	REDACTED_IP	49763	REDACTED_IP	15742	tcp	-	0.000046	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167223	CHSRKfMyqq0YUEa68	REDACTED_IP	49763	REDACTED_IP	513	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167223	CyQqjm2E6WN84b4HJj	REDACTED_IP	49763	REDACTED_IP	2525	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167223	CECiRpMPnxkE5baa8	REDACTED_IP	49763	REDACTED_IP	7627	tcp	-	0.000004	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167223	Cwqlw64BiVt0Te1Xoc	REDACTED_IP	49763	REDACTED_IP	20031	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167223	CZ4EFJ1eYFhYNCJ6yj	REDACTED_IP	49763	REDACTED_IP	7103	tcp	-	0.000005	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1744698041.167223	Ck6XKT3znyw5jMb1kd	REDACTED_IP	49763	REDACTED_IP	444	tcp	-	0.000006	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
